id,lead_key,phone,business_name,state,suburb,address,sector_level_1,sector_level_2,sector_level_3,merchant_size_estimate,location_tier,google_rating,google_rating_count
2314624,L_61298961366,61298961366,Country Brewer The,NSW,Sydney,148 Toongabbie Road 2145 Sydney,F&B,Dine-in Restaurant,Brasserie,Large,High,4.8,142
1030165,L_61299555844,61299555844,The Union Hotel,NSW,North Sydney,"Corner Pacific Highway and West St, NORTH SYDNEY, NSW, 2060",Food & Beverage,Cafes & Snack bars,Hotel,Large,High,4.3,1451
2296070,L_61456027023,456027023,Coffee Pot,NSW,St Leonards,"112/ 48 Atchison Street, St Leonards NSW",F&B,Dine-in Restaurant,restaurant,Large,High,2.8,6
1019337,L_61299930760,61299930760,Albion Place Hotel,NSW,Sydney,"531 George St, Sydney, NSW 2000",Food and Drink,Pubs,Hotel,Large,High,4,1092
1020947,L_61399394779,61399394779,Barkly's Kitchen,NSW,Sydney,"63 Sydney Rd, Brunswick, VIC 3056",Restaurants,Pizza Restaurants,,Large,High,4.2,795
2296146,L_61405773344,405773344,Ceylonia,NSW,Parramatta,"277B Church St, Parramatta NSW",F&B,Dine-in Restaurant,restaurant,Large,High,4.8,174
2282128,L_61402299818,61402299818,Phood Vietnamese Restaurant ,NSW,Chatswood,"72 Archer Street, Shop 4-5, Chatswood, NSW 2067",F&B,Dine-in Restaurant,Vietnamese Noodles Healthy,Large,High,4.4,1062
2250967,L_61404336514,61404336514,Sugartooth Dessert Home,NSW,Haymarket,"Haymarket NSW 2000, Australia",F&B,Cafe & Dessert,Bakery,Large,High,3.6,5
1035928,L_61292413897,61292413897,Gateway Patisserie,NSW,Sydney,"1 MacQuarie Pl, SYDNEY CBD, NSW, 2000",Food Retailers,Cake & Pastry Retailers,Restaurant,Large,High,5,1
1308101,L_61405872917,405872917,Mong Kok Cafe,NSW,Ultimo,"334/71 Jones St, Ultimo NSW 2007",F&B,Dine-in Restaurant,Take Away Restaurant,Large,High,3,6
2296281,L_61272538731,61272538731,https://bartolo.wheree.com,NSW,Surry Hills,"359 Crown St, Surry Hills NSW 2010, Australia",F&B,Others,food,Large,High,,
1312861,L_61410017959,410017959,Aroma of Indonesia,NSW,Sydney,"03 - 04, 151 Clarence St, Barrack Pl, Sydney NSW 2000",F&B,Dine-in Restaurant,Indonesian restaurant,Large,High,4.9,127
2314909,L_61412231375,61412231375,Sip and Nibble,NSW,Darlinghurst,"13 Burton St Darlinghurst, Sydney NSW 2010",F&B,Dine-in Restaurant,Restaurants,Large,High,,
2293692,L_61413055504,413055504,Chillato Pop-Up Gelato Bar,NSW,Sydney,"Various Locations, Sydney CBD NSW",F&B,Dine-in Restaurant,restaurant,Large,High,4.7,150
1011966,L_61294958699,61294958699,Noble Court Seafood Restaurant,NSW,Chatswood,"326 Albury St,Chatswood,NSW,2067",Restaurants,Takeaways,Restaurant,Large,High,3.8,368
992121,L_61292674649,61292674649,Menya City,NSW,Sydney,"2/1 Market St, SYDNEY CBD, NSW, 2000",Restaurants & Bistros,Restaurants & Bistros,,Large,High,4.4,1245
1027797,L_61418493111,61418493111,Juice 4 All,NSW,Parramatta,"Parramatta, NSW 2124",Grocery Stores,Health Food Stores,Specialty foods,Large,High,4.9,99
1310952,L_61425553636,425553636,Milk Flower Chatswood Store - Ì©Ò¬ÄÌ»¨ Chatswood µê,NSW,Chatswood,"Shop 63/427-441 Victoria Ave, Chatswood NSW 2067",F&B,Cafe & Dessert,Bubble tea store,Large,High,4.1,183
2251400,L_61424980215,61424980215,Tom yum from hell Chinatown,NSW,Haymarket,"east ocean building, shop 3A, 421/429 Sussex St, Haymarket NSW 2000, Australia",F&B,Dine-in Restaurant,Thai restaurant,Large,High,4.8,239
2292979,L_61432058888,432058888,Youge,NSW,Chatswood,"shop 5/376 Victoria Ave, Chatswood NSW",F&B,Dine-in Restaurant,restaurant,Large,High,3.9,375
2286005,L_61435189519,61435189519,Lily IceCream,NSW,Chatswood,"Shop 9 / 409 Victoria Avenue, Chatswood , NSW 2067",F&B,Cafe & Dessert,Ice Cream  Frozen Yogurt Comfort food Desserts,Large,High,4.4,257
2315156,L_61447951155,61447951155,Kinneret,NSW,Sydney,"1 / 11-15 Power Avenue Alexandria, Sydney NSW 2015",F&B,Others,Wholesale Health Food Health Products Manufacturers,Large,High,4.5,16
1016873,L_61265845550,61265845550,Tandoori Kitchen Indian Restaurant,NSW,Sydney,"2/136 William Street, Port Macquarie, Sydney Sydney, NSW 2444",Food & Drink,Restaurants,,Large,High,3.9,602
2315195,L_61455431919,61455431919,1919 Lanzhou Beef Noodle Chatswood,NSW,Chatswood,422 Victoria Avenue 2067 Sydney - Chatswood,F&B,Dine-in Restaurant,Restaurant,Large,High,4,114
2311174,L_61468356666,61468356666,Top Choice,NSW,Sydney,"450 George St, Sydney NSW 2000, Australia",F&B,International Restaurant,Chinese restaurant,Large,High,2,35
2272983,L_61478183689,61478183689,Banh Cuon Ba Oanh Chatswood,NSW,Chatswood,"Concourse, Chatswood Interchange, Kiosk 5/436 Victoria Ave, Chatswood NSW 2067, Australia",F&B,Dine-in Restaurant,Vietnamese restaurant,Large,High,4.3,86
2283384,L_61478760360,61478760360,Hachiju-Roku,NSW,Crows Nest,"22-26 Clarke St, Level 2, Crows Nest, New South Wales 2065",F&B,Dine-in Restaurant,Japanese,Large,High,,
2250491,L_61478883717,61478883717,Inspire & Indulge,NSW,Parramatta,"Unit 163/109 George St, Parramatta NSW 2150, Australia",F&B,Quick-Service / Takeaway,Food court,Large,High,,
2315220,L_61478898408,61478898408,Caseys Brewery,NSW,Sydney,53 Regentville Road 2750 Sydney - Jamisontown,F&B,Dine-in Restaurant,Brasserie,Large,High,4.9,63
2254065,L_61492821642,61492821642,SUKE sushi and poke,NSW,Surry Hills,"40 Holt St, Surry Hills NSW 2010, Australia",F&B,Quick-Service / Takeaway,Sushi takeaway,Large,High,4.9,93
2274076,L_61492891254,61492891254,Sydney Test Cafe,NSW,Sydney,"200 George St, Sydney NSW 2000, Australia",F&B,Dine-in Restaurant,Cafe,Large,High,,
2300345,L_61494582240,61494582240,Sandoitchi Cafe Chatswood,NSW,Chatswood,"Chatswood Chase shopping center, Shop LGK-0003/345 Victoria Ave, Chatswood NSW 2067, Australia",F&B,CafÃ© & Dessert,Cafe,Large,High,4.1,120
2315271,L_61718147264,61718147264,Lion Corner,NSW,Surry Hills,69 Cooper Street 2010 Sydney - Surry Hills,F&B,Dine-in Restaurant,Restaurant,Large,High,4.6,73
2316362,L_61290913511,61290913511,Eggshell Cafe,NSW,Sydney,"187 Macquarie St, Sydney NSW 2000, Australia",F&B,Cafe & Dessert,Cafe,Large,High,4.1,356
2303172,L_61292111194,61292111194,Thanon Khaosan,NSW,Haymarket,"413 Pitt St, Haymarket NSW 2000, Australia",F&B,International Restaurant,Thai restaurant,Large,High,4.1,1261
1012160,L_61292112079,61292112079,Caffe Bel Mondo,NSW,Surry Hills,"338-340 Elizabeth St,Surry Hills,NSW,2010",Restaurants,Takeaways,Restaurant,Large,High,,
1017132,L_61292121117,61292121117,Johnson's Est. 1912,NSW,Sydney,"737-739 George Street, Sydney, NSW 2000",Food & Drink,Restaurants,,Large,High,3.9,171
1044712,L_61292221919,61292221919,Wine Banq,NSW,Sydney,"53 Martin Pl, SYDNEY CBD, NSW, 2000",Food & Dining,Wine & Tapas Bars,,Large,High,4.5,890
1017081,L_61292238885,61292238885,Blue Rock Catering & Event Management,NSW,Sydney,"Suite 6, Level 1, 100 Market Street, SYDNEY, NSW 2000",Food & Drink,Restaurants,,Large,High,4.8,50
999196,L_61292297744,61292297744,Post Seafood Brasserie,NSW,Sydney,"Lower Ground Floor 1 Martin Pl, SYDNEY CBD, NSW, 2000",Restaurants & Bistros,Restaurants & Bistros,,Large,High,4.3,1332
1039149,L_61292473699,61292473699,"Voodoo Espresso, Sydney",NSW,Sydney,"1 York St, SYDNEY CBD, NSW, 2000",Food and Beverage Retail,Coffee Products Retail,Restaurant,Large,High,4.8,520
992668,L_61292518808,61292518808,Giovanni's Restaurant & Pizzeria,NSW,Sydney,"225 George St, SYDNEY CBD, NSW, 2000",Restaurants & Bistros,Restaurants & Bistros,,Large,High,4.6,388
1017284,L_61292564044,61292564044,Quadrant Restaurant,NSW,Sydney,"61-69 Macquarie St, Sydney, NSW 2000",Food & Drink,Restaurants,,Large,High,4.3,94
1012507,L_61292648890,61292648890,Chinatown Noodle King,NSW,Sydney,"357 Sussex St, Sydney, NSW, 2000",Restaurants,Takeaways,,Large,High,4.3,1217
998847,L_61292995596,61292995596,Cafe Bizzaro Bar,NSW,Sydney,"Ground Flr/, SYDNEY CBD, NSW, 2000",Restaurants & Bistros,Restaurants & Bistros,Restaurant,Large,High,4.3,5475
1032644,L_61292999052,61292999052,Devine Coffee,NSW,Sydney,"50 Clarence St, SYDNEY CBD, NSW, 2000",Food and Beverage Retail,Coffee Products Retail,,Large,High,4.4,762
1046087,L_61293197622,61293197622,Surry Hills Fine Wines,NSW,Surry Hills,"557 Crown Street, Surry Hills, NSW 2010",Food and Beverages,Alcoholic Beverages,Beer wine  spirits,Large,High,4.3,39
996699,L_61293613633,61293613633,Giardinetto Italian Restaurant,NSW,Darlinghurst,"62 Stanley St, DARLINGHURST, NSW, 2010",Restaurants & Bistros,Restaurants & Bistros,Restaurant,Large,High,5,1
1013072,L_61293802575,61293802575,The Burger Joint,NSW,Darlinghurst,"393 Liverpool St,Darlinghurst,NSW,2010",Restaurants,Takeaways,Restaurant,Large,High,4.6,1478
2313902,L_61293809969,61293809969,Splash Cafe,NSW,Sydney,4 College St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe,Large,High,4.4,96
1025391,L_61293890277,61293890277,Breadtop,NSW,Parramatta,"Shop 5029, Westfield Parramatta, Church Street, Parramatta, NSW 2150",Food and Beverage,Bakers,,Large,High,3.4,82
2300185,L_61294102045,61294102045,Tasty Eating House (Chatswood),NSW,Chatswood,"393 Victoria Ave, Chatswood NSW 2067, Australia",F&B,International Restaurant,Chinese restaurant,Large,High,3.9,273
1037327,L_61294152410,61294152410,Kong Thai Takeaway,NSW,Chatswood,"569 Pacific Hwy, CHATSWOOD, NSW, 2067",Food & Drink,"Take Away Food, Pizza, Fish & Chips Shops",,Large,High,2.2,65
2313940,L_61294361155,61294361155,New Bombay Brasserie,NSW,Crows Nest,75 Alexander Street Crows Nest NSW 2065,F&B,Dine-in Restaurant,Restaurant,Large,High,4.3,164
2314023,L_61295274446,61295274446,Dogma Cronulla,NSW,Sydney,98 Cronulla Street 2230 Sydney - Cronulla,F&B,Dine-in Restaurant,Restaurant,Large,High,4.5,92
2314124,L_61295694083,61295694083,Euromeats Pty Ltd,NSW,Parramatta,341 Parramatta Road Leichhardt NSW 2040,F&B,Others,Food,Large,High,5,12
1016857,L_61295728111,61295728111,Pavarotti Gourmet Pizza,NSW,Parramatta,"254-256 Parramatta Road, Stanmore, NSW 2048",Food & Drink,Restaurants,Restaurant,Large,High,,
2314208,L_61296331225,61296331225,Hot Food Bar The,NSW,Parramatta,222 Church Street Parramatta NSW 2150,F&B,Others,Food,Large,High,5,59
1029967,L_61296333252,61296333252,Spring Cafe,NSW,Parramatta,"25-35 George St, PARRAMATTA, NSW, 2150",Food & Beverage,Cafes & Snack bars,,Large,High,4.6,128
1016824,L_61296357766,61296357766,Chinese Restaurant,NSW,Parramatta,"284 George Street, Parramatta, NSW 2150",Food & Drink,Restaurants,,Large,High,4.9,1388
2314218,L_61296364622,61296364622,Shannon'S Appliance Service,NSW,Sydney,8 Maple Place 2145 Sydney - Constitution Hill,F&B,Cafe & Dessert,Ice Cream Shop,Large,High,4.9,392
2314265,L_61296607343,61296607343,Pierre's Catering,NSW,Sydney,"313 Harris St Ultimo, Sydney NSW 2007",F&B,Others,Commercial and Industrial Catering,Large,High,4.6,21
2314269,L_61296608402,61296608402,Jones Bay Cafe,NSW,Pyrmont,Pyrmont Street Pyrmont NSW 2009,F&B,Dine-in Restaurant,cafe,Large,High,4.2,57
1010602,L_61296876880,61296876880,Positanos,NSW,Parramatta,"281-283 Church St, Parramatta, NSW, 2150",Restaurant,Restaurants,Fast food restaurant,Large,High,4.5,172
1016574,L_61296989220,61296989220,Holy Cow Indian Restaurant,NSW,Surry Hills,"456 Cleveland Street, Surry Hills, NSW 2010",Food & Drink,Restaurants,,Large,High,4,334
1019458,L_61297468485,61297468485,Allcrops Pty Ltd,NSW,Sydney,"64-65 A Shed Sydney Mrkt, HOMEBUSH, NSW, 2140",Fruit & Vegetables,Fruit & Vegetables - Wholesale,,Large,High,,
1006283,L_61297486620,61297486620,Hey Hey Kebab,NSW,Parramatta,"163 Parramatta Rd,Auburn,NSW,2144",Restaurants,Takeaways,,Large,High,3.7,469
1017397,L_61298069518,61298069518,Bawarchi,NSW,Parramatta,"17 Hassall Street, Parramatta, NSW 2150",Food & Drink,Restaurants,,Large,High,4.2,1372
2314638,L_61299047388,61299047388,Coca Suki Restaurant,NSW,Chatswood,432 Victoria Avenue Chatswood NSW 2067,F&B,Dine-in Restaurant,Restaurant,Large,High,,
1030013,L_61299064806,61299064806,Arcadia Espresso Bar,NSW,St Leonards,"26 Pacific Hwy, ST LEONARDS, NSW, 2065",Restaurant,Cafes & Snack bars,Cafe,Large,High,3.2,17
1010007,L_61299551393,61299551393,Upper Crust Gourmet Bars,NSW,North Sydney,"26 Adelaide St,North Sydney,NSW,2060",Restaurants,Takeaways,,Large,High,4.1,204
1220865,L_61400389320,400389320,Wicked Angel Cafe (formerly Il Espresso),NSW,Darlinghurst,3/144-150 Liverpool St,F&B,Dine-in Restaurant,Cafe,Large,High,4.4,82
2301200,L_61408466760,61408466760,Simon Says,NSW,Darlinghurst,"Ground Floor/263 Oxford St, Darlinghurst NSW 2010, Australia",F&B,CafÃ© & Dessert,Cafe,Large,High,4.6,81
1154197,L_61408866285,408866285,HACO,NSW,Sydney,"102/21 Alberta St, Sydney NSW 2000",F&B,Dine-in Restaurant,Japanese restaurant,Large,High,4.8,522
2314881,L_61410605221,61410605221,Rapture Fine Food,NSW,Sydney,Level 5 275 Alfred Street North Sydney NSW 2060,F&B,Others,Food,Large,High,,
2314964,L_61415395957,61415395957,St. Moritz Chocolate Cafe,NSW,Sydney,Shop 109 10 Darling Dr Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe,Large,High,4.7,296
2291557,L_61420940829,420940829,Arms Length,NSW,Sydney,"648 Bourke Street, Sydney CBD NSW",F&B,Dine-in Restaurant,restaurant,Large,High,4.7,251
2315041,L_61422656789,61422656789,Oxford Convenience Store,NSW,Darlinghurst,205 Oxford Street Darlinghurst NSW 2010,F&B,Others,Food,Large,High,4.2,6
2255016,L_61423119248,61423119248,Gimme one Fried Skewers ultimo,NSW,Ultimo,"Shop 1/849 George St, Ultimo NSW 2000, Australia",F&B,Dine-in Restaurant,Restaurant,Large,High,3.7,15
2249130,L_61430777288,61430777288,Cozy Corner Ultimo,NSW,Ultimo,"SHOP 1/646 Harris St, Ultimo NSW 2007, Australia",F&B,Cafe & Dessert,Coffee shop,Large,High,5,18
961439,L_61430880830,61430880830,ELIXIR EXPRESSO,NSW,Sydney,"Shop 2/10 Spring St, Sydney NSW 2000, Australia",F&B,Cafe & Dessert,Ice Cream Retail,Large,High,4.4,11
2283424,L_61431468678,61431468678,Suishin Japanese Restaurant,NSW,Surry Hills,"61 Fitzroy Street, Surry Hills, NSW 2010",F&B,Dine-in Restaurant,Japanese Asian Sushi,Large,High,4.7,264
2294999,L_61431794485,431794485,Canton Delights,NSW,Waterloo,"3 Sam Sing St, Waterloo NSW",F&B,Dine-in Restaurant,restaurant,Large,High,4.1,21
2274086,L_61431895434,61431895434,Arepas NG,NSW,Sydney,"Sydney NSW 2000, Australia",F&B,Dine-in Restaurant,Delivery Restaurant,Large,High,,
2284738,L_61432060558,61432060558,ENBU Japanese Charcoal BBQ (Bondi Junction),NSW,Bondi Junction,"1 Newland Street, Shop 3-11, Bondi Junction, NSW 2022",F&B,Dine-in Restaurant,Japanese BBQ Comfort Food Japanese,Large,High,4.9,670
2253030,L_61435054791,61435054791,Wok Bar,NSW,Sydney,"Lower ground, David Jones, 86/108 Castlereagh St, Sydney NSW 2000, Australia",F&B,Dine-in Restaurant,Asian restaurant,Large,High,3.6,23
2303238,L_61448821696,61448821696,Topotea,NSW,Haymarket,"LG, Sussex Centre Food Court, Shop D6/401 Sussex St, Haymarket NSW 2000, Australia",F&B,Cafe & Dessert,Tea store,Large,High,4.7,69
2284956,L_61449948705,61449948705,Burger Bros Sydney,NSW,Darlinghurst,"203 Oxford St, Darlinghurst, NSW 2010",F&B,Quick-Service / Takeaway,Burgers Fried Chicken American,Large,High,4.8,319
2319817,L_61466482813,61466482813,Kitaya Cafe North Sydney,NSW,North Sydney,"Suite 2, level 1/138 Walker St, North Sydney NSW 2060, Australia",F&B,Cafe & Dessert,Cafe,Large,High,4.6,224
2315517,L_61272085964,61272085964,KFC Broadway Shopping Centre,NSW,Ultimo,"21, 1 Bay St, Ultimo NSW 2007, Australia",F&B,Quick-Service / Takeaway,Fried chicken takeaway,Large,High,2.9,155
1016995,L_61283339999,61283339999,Le Bistro @ Cheval Blanc,NSW,Surry Hills,"385 Crown Street, Surry Hills, NSW 2010",Food & Drink,Restaurants,Restaurant,Large,High,,
1017362,L_61292125550,61292125550,Hanhook Kwan Restaurant,NSW,Surry Hills,"433-435 Elizabeth St, Surry Hills, NSW 2010",Food & Drink,Restaurants,,Large,High,4.1,241
2316580,L_61292129420,61292129420,Domino's Pizza Surry Hills,NSW,Surry Hills,"17 Randle St, Surry Hills NSW 2010, Australia",F&B,Dine-in Restaurant,Pizza restaurant,Large,High,3.7,1555
992003,L_61292290191,61292290191,Arakawa Japanese Restaurant,NSW,Sydney,"2 Chifley Sq, SYDNEY CBD, NSW, 2000",Restaurants & Bistros,Restaurants & Bistros,Restaurant,Large,High,,
1033198,L_61292313002,61292313002,The Old Sydney Coffee Shop,NSW,Sydney,"27 The Strand Arc, SYDNEY CBD, NSW, 2000",Coffee,Coffee - Wholesale,Restaurant,Large,High,4.2,775
1016742,L_61292331913,61292331913,Chatts At O,NSW,Sydney,"17 O'Connell St, Sydney, NSW 2000",Food & Drink,Restaurants,,Large,High,,
1017289,L_61292511085,61292511085,Naniwa Te Japanese Noodle Shop,NSW,Sydney,"10 Bulletin Place, Sydney, NSW 2000",Food & Drink,Restaurants,,Large,High,4.5,5141
1031102,L_61292597317,61292597317,Customs House Bar,NSW,Sydney,"Macquarie Pl, Sydney, NSW 2000",Food and Drink,Pubs,,Large,High,4,655
995094,L_61292790338,61292790338,Red Jujube,NSW,Sydney,"41 Shelley St, SYDNEY CBD, NSW, 2000",Restaurants & Bistros,Restaurants & Bistros,Restaurant,Large,High,3.7,120
2246324,L_61292810088,61292810088,Life of Chi,NSW,Haymarket,"653 George St, Haymarket NSW 2000, Australia",F&B,Dine-in Restaurant,Hot pot restaurant,Large,High,3.4,166
1037660,L_61292814516,61292814516,Fantastic Gourmet Fillings,NSW,Ultimo,"1/430 Wattle St, ULTIMO, NSW, 2007",Food & Drink,"Take Away Food, Pizza, Fish & Chips Shops",Food delivery service,Large,High,4.4,43
1011182,L_61292998940,61292998940,Megani,NSW,Sydney,"3 Wynard Railway Station Cncrse , Sydney, NSW, 2000",Restaurants,Takeaways,Restaurant,Large,High,,
2313672,L_61293102459,61293102459,Surry Hills Crown Bakery,NSW,Surry Hills,614 Crown Street Surry Hills NSW 2010,F&B,Cafe & Dessert,Bakery,Large,High,4.6,944
1037093,L_61293102223,61293102223,Carlos Portugese Charcoal Chichen,NSW,Surry Hills,"624 Crown Street, SURRY HILLS, NSW, 2010",Food & Drink,"Take Away Food, Pizza, Fish & Chips Shops",,Large,High,4.2,2390
1012148,L_61293563122,61293563122,Strawberry Cream,NSW,Darlinghurst,"336 Victoria St, Darlinghurst, NSW, 2010",Restaurant,Takeaways,Bakery,Large,High,4.6,633
2313790,L_61293572076,61293572076,Wasabi Bistro,NSW,Surry Hills,"Shop 6b - 8 413-471 Bourke St Surry Hills, Sydney NSW 2010",F&B,Dine-in Restaurant,Restaurants,Large,High,4.7,153
2313842,L_61293615015,61293615015,Metronome Cafe,NSW,Surry Hills,413 Bourke Street Surry Hills NSW 2010,F&B,Dine-in Restaurant,cafe,Large,High,4.8,304
988953,L_61293809006,61293809006,Hernandez Cafe Restaurant,NSW,Darlinghurst,"1 Burton St, DARLINGHURST, NSW, 2010",Restaurants & Bistros,Restaurants & Bistros,,Large,High,,
1041347,L_61293861188,61293861188,Packedlunch,NSW,Sydney,"sydney, sydney sydney, nsw 2000",Food Services,Food Delivery Services,,Large,High,4.8,478
2316794,L_61293865134,61293865134,KFC Bondi Junction Eastgate,NSW,Bondi Junction,"Eastgate Shopping Centre, Shop 2/83 Spring St, Bondi Junction NSW 2022, Australia",F&B,Quick-Service / Takeaway,Fried chicken takeaway,Large,High,3,494
1037334,L_61294113792,61294113792,Kebabs 'n' More,NSW,Chatswood,"Orchard Centre, CHATSWOOD, NSW, 2067",Food & Drink,"Take Away Food, Pizza, Fish & Chips Shops",,Large,High,4.5,203
2313929,L_61294152970,61294152970,Black Stump Char-Grill The,NSW,Chatswood,1-5 Railway Street Chatswood NSW 2067,F&B,Dine-in Restaurant,Restaurant,Large,High,4.4,1661
1036707,L_61294395199,61294395199,Goodies Bakehouse Cafe,NSW,Crows Nest,"103 Willoughby Road, CROWS NEST, NSW, 2065",Food Retailers,Cake & Pastry Retailers,,Large,High,4.2,25
1015983,L_61292992910,61292992910,Bar Sorrento,NSW,Sydney,57-59 York Street Sydney NSW 2000 Australia,Restaurant,Food & Drink,Bar,Large,High,4.9,980
1045346,L_61295521088,61295521088,M & G Oysters Supplies Pty Ltd,NSW,Pyrmont,"Fish Markets, PYRMONT, NSW, 2009",Food & Beverages,Fish & Seafoods - Distributors,,Large,High,5,1
1026279,L_61295571422,61295571422,Earth Catering,NSW,Sydney,"122 Sussex St, Sydney, NSW 2000",Food Service,Catering,Caterer,Large,High,,
1032840,L_61296994610,61296994610,Duke of Wellington Hotel,NSW,Waterloo,"291 George St, Waterloo, NSW 2017",Food and Drink,Pubs,Hotel,Large,High,4.2,825
1049307,L_61298069271,61298069271,Tatra Delicatessen,NSW,Parramatta,"12 Darcy St, PARRAMATTA, NSW, 2150",Grocery & Food,Small Goods & Delicatessens,Retail,Large,High,4.6,181
2314693,L_61299559097,61299559097,Alberts Hotel,NSW,Sydney,100 Mount St North Sydney NSW 2060,F&B,Dine-in Restaurant,Restaurant,Large,High,4.4,1044
1001037,L_61299669986,61299669986,Jesters,NSW,St Leonards,"The Forum, ST LEONARDS, NSW, 2065",Restaurant,"Take Away Food, Pizza, Fish & Chips Shops",Fast food restaurant,Large,High,,
996714,L_61393865400,61393865400,Sahara Pizza,NSW,Sydney,"627 Sydney Road, BRUNSWICK, VIC, 3056",Restaurants & Bistros,Restaurants & Bistros,Restaurant,Large,High,4.7,105
2284783,L_61403846828,61403846828,The Grinds on George,NSW,Parramatta,"103 George Street, Shop 9, Parramatta, NSW 2150",F&B,Cafe & Dessert,Breakfast and brunch Wraps Rolls Burgers Coffee and tea,Large,High,4.7,31
